ARQUIVO;COMPETENCIA_PASTA;EH_MOVIMENTACAO;TEM_SALARIO;QTD_COLS_REAIS;QTD_COLS_VIRTUAIS;STATUS;COLUNAS_REAIS;COLUNAS_VIRTUAIS
s3://bronze/caged_exc/ano_hive=2021/mes_hive=12/caged_exc_202112.parquet;N/A;False;True;33;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, competaanciaexc, indicadordeexclusao, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_exc/ano_hive=2022/mes_hive=01/caged_exc_202201.parquet;N/A;False;True;33;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, competaanciaexc, indicadordeexclusao, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_exc/ano_hive=2022/mes_hive=02/caged_exc_202202.parquet;N/A;False;True;33;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, competaanciaexc, indicadordeexclusao, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_exc/ano_hive=2022/mes_hive=03/caged_exc_202203.parquet;N/A;False;True;33;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, competaanciaexc, indicadordeexclusao, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_exc/ano_hive=2022/mes_hive=04/caged_exc_202204.parquet;N/A;False;True;33;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, competaanciaexc, indicadordeexclusao, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_exc/ano_hive=2022/mes_hive=05/caged_exc_202205.parquet;N/A;False;True;33;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, competaanciaexc, indicadordeexclusao, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_exc/ano_hive=2022/mes_hive=06/caged_exc_202206.parquet;N/A;False;True;33;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, competaanciaexc, indicadordeexclusao, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_exc/ano_hive=2022/mes_hive=07/caged_exc_202207.parquet;N/A;False;True;33;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, competaanciaexc, indicadordeexclusao, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_exc/ano_hive=2022/mes_hive=08/caged_exc_202208.parquet;N/A;False;True;33;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, competaanciaexc, indicadordeexclusao, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
s3://bronze/caged_exc/ano_hive=2022/mes_hive=09/caged_exc_202209.parquet;N/A;False;True;33;2;⚠️ OUTRA_TABELA;competaanciamov, regiao, uf, municapio, seaao, subclasse, saldomovimentaaao, cbo2002ocupaaao, categoria, graudeinstruaao, idade, horascontratuais, raaacor, sexo, tipoempregador, tipoestabelecimento, tipomovimentaaao, tipodedeficiaancia, indtrabintermitente, indtrabparcial, salario, tamestabjan, indicadoraprendiz, origemdainformaaao, competaanciadec, competaanciaexc, indicadordeexclusao, indicadordeforadoprazo, unidadesalarioca3digo, valorsalariofixo, ano_particao, mes_particao, arquivo_fonte;ano_hive, mes_hive
